epoch,step,train_loss
0,0,25.02480697631836
0,1,23.386510848999023
0,2,21.256912231445312
0,3,19.70354652404785
0,4,18.897960662841797
0,5,18.848888397216797
0,6,17.92198944091797
0,7,16.830398559570312
0,8,17.33294677734375
0,9,16.756967544555664
0,10,16.35360336303711
0,11,15.814226150512695
0,12,15.486917495727539
0,13,15.595474243164062
0,14,15.302114486694336
0,15,15.825836181640625
0,16,15.558319091796875
0,17,14.874671936035156
0,18,15.142227172851562
0,19,14.916997909545898
0,20,14.094470024108887
0,21,14.319141387939453
0,22,14.754192352294922
0,23,13.863485336303711
0,24,14.327872276306152
0,25,13.814604759216309
0,26,13.7181396484375
0,27,13.70246410369873
0,28,14.255455017089844
0,29,13.963415145874023
0,30,13.451253890991211
0,31,13.745283126831055
0,32,14.381014823913574
0,33,13.50152587890625
0,34,14.09754467010498
0,35,13.420694351196289
0,36,13.441062927246094
0,37,13.311704635620117
0,38,13.623517990112305
0,39,14.08271312713623
0,40,13.999282836914062
0,41,13.1444091796875
0,42,13.90101432800293
0,43,13.19495677947998
0,44,13.360819816589355
0,45,12.779806137084961
0,46,12.99647045135498
0,47,12.696834564208984
0,48,12.469476699829102
0,49,12.737516403198242
0,50,12.817176818847656
0,51,12.755132675170898
0,52,12.373469352722168
0,53,12.770926475524902
0,54,12.319000244140625
0,55,13.311424255371094
0,56,12.51722240447998
0,57,12.615142822265625
0,58,12.289529800415039
0,59,12.743474960327148
0,60,12.42428970336914
0,61,12.152153015136719
0,62,12.698585510253906
0,63,12.262213706970215
0,64,12.210661888122559
0,65,12.068817138671875
0,66,12.493182182312012
0,67,12.066106796264648
0,68,11.978854179382324
0,69,12.41572093963623
0,70,11.952836990356445
0,71,11.841940879821777
0,72,11.69441032409668
0,73,12.208579063415527
0,74,11.605612754821777
0,75,11.69360637664795
0,76,11.460989952087402
0,77,11.740974426269531
0,78,12.322784423828125
0,79,11.961639404296875
0,80,11.8087158203125
0,81,12.004524230957031
0,82,11.492460250854492
0,83,11.701300621032715
0,84,11.924246788024902
0,85,12.588844299316406
0,86,11.488188743591309
0,87,11.844294548034668
0,88,12.289871215820312
0,89,11.833580017089844
0,90,12.08158016204834
0,91,11.453557968139648
0,92,11.910890579223633
0,93,11.244006156921387
0,94,12.060843467712402
0,95,11.665377616882324
0,96,11.42297649383545
0,97,10.957079887390137
0,98,11.179553031921387
0,99,11.645832061767578
0,100,11.49616813659668
0,101,11.12251091003418
0,102,10.980411529541016
0,103,10.65122127532959
0,104,10.851680755615234
0,105,11.356355667114258
0,106,11.443363189697266
0,107,11.108625411987305
0,108,10.946619987487793
0,109,10.820913314819336
0,110,11.213277816772461
0,111,10.782381057739258
0,112,10.55756664276123
0,113,10.772842407226562
0,114,10.813814163208008
0,115,11.305587768554688
0,116,11.087356567382812
0,117,11.427389144897461
0,118,11.105672836303711
0,119,10.858253479003906
0,120,11.244135856628418
0,121,10.641716957092285
0,122,11.243780136108398
0,123,10.559721946716309
0,124,10.803949356079102
0,125,11.066497802734375
0,126,11.509538650512695
0,127,10.941183090209961
1,0,10.487241744995117
1,1,11.195808410644531
1,2,10.828407287597656
1,3,10.690932273864746
1,4,11.498992919921875
1,5,10.337557792663574
1,6,10.445823669433594
1,7,10.68989086151123
1,8,10.775365829467773
1,9,11.110438346862793
1,10,10.610434532165527
1,11,10.30607795715332
1,12,10.370465278625488
1,13,10.548921585083008
1,14,10.471590042114258
1,15,10.894245147705078
1,16,10.67029857635498
1,17,10.334734916687012
1,18,10.45691967010498
1,19,10.254903793334961
1,20,10.091497421264648
1,21,10.647628784179688
