epoch,step,train_loss
0,0,43.64265060424805
0,1,42.80815887451172
0,2,43.114105224609375
0,3,42.98102951049805
0,4,42.595947265625
0,5,42.25000762939453
0,6,41.92523956298828
0,7,41.94540023803711
0,8,41.92881774902344
0,9,41.34776306152344
0,10,41.93804168701172
0,11,40.548500061035156
0,12,40.91921615600586
0,13,40.632957458496094
0,14,39.8427734375
0,15,39.558528900146484
0,16,39.896949768066406
0,17,39.48202133178711
0,18,39.646419525146484
0,19,39.35459518432617
0,20,38.566925048828125
0,21,37.6689453125
0,22,37.77716064453125
0,23,37.28635025024414
0,24,36.680484771728516
0,25,37.047401428222656
0,26,36.328033447265625
0,27,35.83208465576172
0,28,35.68433380126953
0,29,35.036949157714844
0,30,34.8590202331543
0,31,33.78584289550781
0,32,33.89916229248047
0,33,33.270225524902344
0,34,32.43215560913086
0,35,32.14963912963867
0,36,32.27715301513672
0,37,31.612472534179688
0,38,30.707687377929688
0,39,31.406728744506836
0,40,30.148509979248047
0,41,30.121562957763672
0,42,30.08916473388672
0,43,29.12294578552246
0,44,29.551708221435547
0,45,29.474218368530273
0,46,28.866256713867188
0,47,28.570308685302734
0,48,28.7564697265625
0,49,28.474639892578125
0,50,28.03033447265625
0,51,27.848461151123047
0,52,27.38296890258789
0,53,27.037792205810547
0,54,27.02313995361328
0,55,26.885005950927734
0,56,26.583221435546875
0,57,26.529287338256836
0,58,25.930465698242188
0,59,26.44110679626465
0,60,25.95294189453125
0,61,25.990352630615234
0,62,25.40736961364746
0,63,25.35268211364746
0,64,24.552135467529297
0,65,24.642410278320312
0,66,24.95604705810547
0,67,24.608680725097656
0,68,24.8197021484375
0,69,24.545448303222656
0,70,24.165054321289062
0,71,23.849132537841797
0,72,24.04584312438965
0,73,23.60274314880371
0,74,23.79159164428711
0,75,23.7533016204834
0,76,23.242923736572266
0,77,23.26094627380371
0,78,23.030414581298828
0,79,23.692642211914062
0,80,23.227798461914062
0,81,22.8663387298584
0,82,23.449764251708984
0,83,22.811992645263672
0,84,22.086841583251953
0,85,22.7303466796875
0,86,22.335609436035156
0,87,22.2930908203125
0,88,22.673316955566406
0,89,22.36203384399414
0,90,22.041301727294922
0,91,22.11115837097168
0,92,22.02919578552246
0,93,21.441143035888672
0,94,22.146968841552734
0,95,21.730144500732422
0,96,21.731613159179688
