k,total_params,scheduler,epochs,seq_len,batch_size,lr,weight_decay,vocab_size,max_train_batches,max_eval_batches,compile,num_workers,auto_batch_by_k,active_column_fraction,active_row_fraction,grad_accum_steps,effective_train_batch_size,micro_train_batch_size,effective_eval_batch_size,active_column_count,active_row_count,train_sequences_seen,train_tokens_seen,eval_sequences_seen,eval_tokens_seen,d_model,ensemble_loss,avg_individual_loss,ensemble_gain,member_certainty_mean,member_certainty_min,member_certainty_max,member_certainty_std,prediction_dissimilarity_kl,member_certainty_by_index,most_certain_member_index,least_certain_member_index,member_certainty_range,member_certainty_observed_count_min,member_certainty_observed_count_max
128,10000000,max,2,128,12,0.0003,0.1,32000,128,,False,2,False,0.125,0.5,1,12,12,12,16,64,3072,393216,1888,241664,80,11.70611630813985,25.128180624563484,13.422064316423633,0.23910321757386002,0.08482802871473227,0.5620190565344654,0.13182564084477064,2.008471936364717,"[0.30685657262802124, 0.27920305728912354, 0.21014894545078278, 0.25487464666366577, 0.21339237689971924, 0.26771628856658936, 0.2316502034664154, 0.28151410818099976, 0.20232270658016205, 0.20556509494781494, 0.22849786281585693, 0.17375221848487854, 0.22946391999721527, 0.25059664249420166, 0.19647006690502167, 0.265686959028244, 0.31015855073928833, 0.29708606004714966, 0.304121732711792, 0.30560582876205444, 0.2524080276489258, 0.2443017065525055, 0.12238914519548416, 0.15257172286510468, 0.12051927298307419, 0.1298062652349472, 0.1220942959189415, 0.16669106483459473, 0.17901292443275452, 0.16860726475715637, 0.18336482346057892, 0.16476796567440033, 0.18460603058338165, 0.13587723672389984, 0.1412556767463684, 0.15381261706352234, 0.17731700837612152, 0.1876850426197052, 0.2249746173620224, 0.22046567499637604, 0.24159562587738037, 0.2905069589614868, 0.28922322392463684, 0.2561938464641571, 0.33756116032600403, 0.2965323030948639, 0.2933593690395355, 0.2633450925350189, 0.27208617329597473, 0.2716189920902252, 0.29005762934684753, 0.20429627597332, 0.2525598704814911, 0.23950134217739105, 0.24303437769412994, 0.1929989457130432, 0.24550332129001617, 0.27907809615135193, 0.2663806676864624, 0.2444494664669037, 0.23206016421318054, 0.22740420699119568, 0.24800708889961243, 0.2932307720184326, 0.2691290080547333, 0.29027143120765686, 0.2727396488189697, 0.26693373918533325, 0.23607107996940613, 0.2564657926559448, 0.24828529357910156, 0.26294463872909546, 0.2673133909702301, 0.25834277272224426, 0.24883216619491577, 0.2855340242385864, 0.32546693086624146, 0.33926141262054443, 0.27382534742355347, 0.3068295419216156, 0.29850080609321594, 0.2608420252799988, 0.27827954292297363, 0.38643595576286316, 0.26932644844055176, 0.2083517462015152, 0.3089812099933624, 0.2638322710990906, 0.22196626663208008, 0.2969576418399811, 0.3237333595752716, 0.3853622376918793, 0.321720153093338, 0.3601190447807312, 0.3729737102985382, 0.3414804935455322, 0.3535287082195282, 0.2669485807418823, 0.2800617218017578, 0.26605257391929626, 0.2525501251220703, 0.26551553606987, 0.1594104915857315, 0.19003915786743164, 0.22524096071720123, 0.17497076094150543, 0.21027149260044098, 0.19702835381031036, 0.21838392317295074, 0.2265261858701706, 0.2199665606021881, 0.16980934143066406, 0.1344427764415741, 0.21515990793704987, 0.17256473004817963, 0.16123992204666138, 0.21872065961360931, 0.1799013614654541, 0.17523612082004547, 0.2283252328634262, 0.17760434746742249, 0.22934293746948242, 0.18495331704616547, 0.15725921094417572, 0.17910391092300415, 0.15326155722141266, 0.21128606796264648, 0.23995442688465118]",83,24,0.26591668277978897,11,31
